Question_ID,Answer_ID,Question_Text,Answer_Text,Category,Parent_Answer_ID,Hierarchy_Level,Is_Selectable,Axis_Energy,Axis_Pace,Axis_Orientation,Axis_Structure,Axis_Expression,Alignment_Type,Alignment_ID,Alignment_Name,Alignment_Components,Alignment_Text
,,,,MEDIA,,,FALSE,,,,,,SOLO,SOLO_MEDIA_MUSIC_JAZZ,Jazz / Lo-Fi – Emotion in motion,MEDIA_MUSIC_JAZZ,"This is the sound of stillness finding rhythm.
Nothing forced, nothing hidden — just feeling allowed to move at its own pace. Each tone drifts like memory through air, each pause a gentle confession of calm. They live in the in-between — where reflection hums, and clarity wears warmth like a blanket. Their peace isn’t silence; it’s the steady heartbeat of someone who has learned to listen."
,,,,MEDIA,,,FALSE,,,,,,SYNERGY,SYNERGY_MEDIA_MUSIC_JAZZ_EXP_WRITING,Writing – Synergy of Jazz / Lo-Fi,MEDIA_MUSIC_JAZZ+EXP_WRITING,"Writing and Jazz / Lo-Fi share a sacred rhythm — the page and the beat, both homes for feeling.
Each word lands like a soft note, every sentence exhales intention.
They write to listen, not to prove; to process, not to perform.
Through melody and language, they find balance: thought in flow, heart in structure."
,,,,MEDIA,,,FALSE,,,,,,SYNERGY,SYNERGY_MEDIA_MUSIC_JAZZ_GOAL_PEACE,Inner Peace & Balance – Synergy of Jazz / Lo-Fi,MEDIA_MUSIC_JAZZ+GOAL_PEACE,"Inner Peace doesn’t sleep here; it sways.
Jazz teaches fluid acceptance, Lo-Fi hums with unforced clarity.
Their balance is lived — a rhythm of letting go and returning, again and again.
This is peace that breathes, self-trust set to a gentle tempo.
In their energy, stillness and sound move as one."
,,,,MEDIA,,,FALSE,,,,,,HARMONY,HARMONY_MEDIA_MUSIC_JAZZ_MEDIA_MUSIC_POP,Pop / Dance – Harmony of Jazz / Lo-Fi,MEDIA_MUSIC_JAZZ+MEDIA_MUSIC_POP,"Pop’s light collides with Jazz’s shadow, and together they make gold.
Celebration finds tempo in tenderness, rhythm learns reflection.
They dance with self-awareness, laugh without noise.
The music smiles softly—alive but grounded, joyful yet wise."
,,,,MEDIA,,,FALSE,,,,,,SYNERGY,SYNERGY_MEDIA_MUSIC_COUNTRY_ENV_NATURE_FIELDS,Country - Story carried through sound.,MEDIA_MUSIC_COUNTRY+ENV_NATURE_FIELDS,"Every note holds a road, every lyric a memory.
Country doesn’t rush emotion — it tells it plainly, letting truth sit where it lands.
Here, music becomes a porch light in the dark, a steady voice that says life is hard, beautiful, and worth singing about anyway."
,,,,MEDIA,,,FALSE,,,,,,SOLO,SOLO_MEDIA_MUSIC_COUNTRY,Country + Open Fields — Synergy of Space & Ease,MEDIA_MUSIC_COUNTRY,"This is the kind of peace that doesn’t need quiet — just room.
Open fields give Country space to settle, to feel, to think without rush. Nothing presses, nothing demands. The world widens, the body softens, and the heart finally exhales."
,,,,MEDIA,,,FALSE,,,,,,SYNERGY,SYNERGY_MEDIA_MUSIC_COUNTRY_GOAL_JOY,Country + Joy & Happiness — Synergy of Lightness & Gratitude,MEDIA_MUSIC_COUNTRY+GOAL_JOY,"This is happiness that isn’t performed — it’s lived.
Joy doesn’t arrive with noise or celebration, but with warmth: the kind found in ordinary moments, small wins, shared laughter, sunlight, memory.

Here, happiness doesn’t ask for more —
it appreciates what already exists."
,,,,MEDIA,,,FALSE,,,,,,SYNERGY,SYNERGY_MEDIA_MUSIC_COUNTRY_GOAL_ACCEPTANCE,Country + Self-Worth & Acceptance — Synergy of Healing & Identity,MEDIA_MUSIC_COUNTRY+GOAL_ACCEPTANCE,"This is self-worth earned through experience — not achievement.
Country brings patience; the goal brings compassion — together, acceptance becomes something slow, real, and lasting. Shame loosens. Grace settles. The heart learns to stay."
,,,,MEDIA,,,FALSE,,,,,,HARMONY,HARMONY_MEDIA_MUSIC_COUNTRY_MEDIA_MUSIC_CLASSICAL,Country + Classical — Harmony of Stillness & Refinement,MEDIA_MUSIC_COUNTRY+MEDIA_MUSIC_CLASSICAL,"This is where the open-sky spirit meets quiet precision.
Classical gives Country structure — not to tame it, but to give clarity to what matters. Thoughts settle. Feelings become coherent. Dreams become plans."
,,,,MEDIA,,,FALSE,,,,,,HARMONY,HARMONY_MEDIA_MUSIC_COUNTRY_MEDIA_MUSIC_HIPHOP,Country + Hip-Hop / R&B — Harmony of Authenticity & Voice,MEDIA_MUSIC_COUNTRY+MEDIA_MUSIC_HIPHOP,"This pairing asks nothing but honesty.
Hip-Hop sharpens Country’s softness, giving shape and rhythm to stories that were once whispered. Confidence rises, not from ego, but from lived experience."
,,,,MEDIA,,,FALSE,,,,,,HARMONY,HARMONY_MEDIA_MUSIC_COUNTRY_MEDIA_MUSIC_ROCK,Country + Rock / Metal — Harmony of Grit & Momentum,MEDIA_MUSIC_COUNTRY+MEDIA_MUSIC_ROCK,"This is the moment quiet resilience grows teeth.
Rock awakens the fire beneath the calm — turning patience into perseverance, reflection into motion, and tenderness into unshakable strength."
,,,,MEDIA,,,FALSE,,,,,,SOLO,SOLO_MEDIA_MUSIC_POP,Pop / Dance – Solo,MEDIA_MUSIC_POP,"This is energy unfiltered — the heartbeat turned outward, the celebration of existence for its own sake.
They move not to prove, but to feel; not to perform, but to be.
Each rhythm is a reminder that joy can be honest, that light can have weight, that laughter is its own language.
In their world, every moment is a pulse, every breath a beat — life made visible through movement and melody.
They are the sound of sunlight breaking rhythm, of confidence without question, of love that lives loud."
,,,,MEDIA,,,FALSE,,,,,,HARMONY,HARMONY_MEDIA_MUSIC_POP_MEDIA_MUSIC_CLASSICAL,Classical – Harmony of Pop / Dance,MEDIA_MUSIC_POP+MEDIA_MUSIC_CLASSICAL,"Classical teaches Pop how to listen — every beat becomes intention.
Pop returns the favor, teaching Classical how to breathe.
Together they make rhythm thoughtful and thought musical.
This is focus that smiles, movement that remembers its meaning.
They live as proof that passion and precision can share a pulse."
,,,,STORY,,,FALSE,,,,,,SOLO,SOLO_STORY_ACTION,Action-Adventure — Solo Alignment,STORY_ACTION,"This is the story written through motion.
Action-Adventure doesn’t wait for permission, clarity, or perfection — it understands that growth happens through doing. Challenges aren’t warnings; they’re invitations. Risks aren’t threats; they’re thresholds.

There is fuel here — fire beneath intention, urgency beneath curiosity.
Not reckless, just ready.

Where others hesitate, Action-Adventure steps forward.
Where others fear the unknown, it sees possibility.

This archetype teaches one truth with absolute conviction:

Nothing changes until you move."
,,,,STORY,,,FALSE,,,,,,SYNERGY,SYNERGY_STORY_ACTION_COLOR_RED,Action-Adventure + Red – Synergy of Drive & Courage,STORY_ACTION+COLOR_RED,"This is the heartbeat before the breakthrough.
Red fuels Action-Adventure with intention — not chaos, not impulse, but determination. Every step holds meaning, every direction carries purpose. Together they turn hesitation into ignition.

Here, fear doesn’t stop progress —
it sharpens it.
Action-Adventure doesn’t ask, “Can I?”
It asks, “When do we begin?”"
,,,,STORY,,,FALSE,,,,,,SYNERGY,SYNERGY_STORY_ACTION_MEDIA_MUSIC_HIPHOP,Action-Adventure + Hip-Hop / R&B – Synergy of Rhythm & Ambition,STORY_ACTION+MEDIA_MUSIC_HIPHOP,"This is swagger with substance.
Hip-Hop gives Action-Adventure cadence — a steady pulse pushing forward, one choice at a time. There’s grit in the rhythm, but also grace; drive paired with presence. The journey isn’t rushed — it’s owned.

Together they say:
“I don’t wait for the moment — I make it.”"
,,,,STORY,,,FALSE,,,,,,SYNERGY,SYNERGY_STORY_ACTION_ENV_CITY_DOWNTOWN,Action-Adventure + Downtown Energy – Synergy of Motion & Purpose,STORY_ACTION+ENV_CITY_DOWNTOWN,"This is momentum surrounded by possibility.
Downtown Energy hums with direction — intersecting paths, competing futures, accelerated decisions. Action-Adventure doesn’t get lost in it; it navigates it. The city becomes a map — every choice a route, every risk a door.

Here, movement replaces doubt.
Here, forward is the only direction.
Because in the Action-Adventure story,
standing still is the only real danger."
,,,,STORY,,,FALSE,,,,,,HARMONY,HARMONY_STORY_ACTION_MEDIA_MUSIC_CLASSICAL,Action-Adventure + Classical – Harmony of Strategy & Momentum,STORY_ACTION+MEDIA_MUSIC_CLASSICAL,"This is boldness learning rhythm.
Classical slows Action-Adventure just enough to make every decision count. The energy is still forward, still fierce, but now every step has structure — aim, direction, clarity.

Here, rushing is replaced with readiness.
Here, instinct collaborates with intelligence.

The adventure doesn’t lose its fire —
it gains precision.
And precision is what turns a risk
into a victory."
,,,,STORY,,,FALSE,,,,,,SOLO,SOLO_STORY_DRAMA,Drama — Solo Alignment,STORY_DRAMA,"This is the story written in feeling — the fullness, the ache, the unraveling, the truth.
Drama doesn’t avoid emotion; it honors it. Every experience is examined, held, and understood. Nothing is dismissed. Nothing is shallow. Everything matters — because everything shapes the story.

Drama teaches that you can feel deeply
without being undone by it.
Intensity becomes insight.
Vulnerability becomes connection.
Truth becomes identity."
,,,,STORY,,,FALSE,,,,,,SYNERGY,SYNERGY_STORY_DRAMA_MEDIA_MUSIC_JAZZ,Drama + Jazz / Lo-Fi – Synergy of Tension & Release,STORY_DRAMA+MEDIA_MUSIC_JAZZ,"This is feeling in slow motion — a quiet unraveling.
Jazz gives Drama pacing: pauses that matter, softness where heat once lived, space for the heart to speak without trembling. The tension remains — but now it’s elegant, intentional."
,,,,STORY,,,FALSE,,,,,,SYNERGY,SYNERGY_STORY_DRAMA_EXP_WRITING,Drama + Writing – Synergy of Emotion & Expression,STORY_DRAMA+EXP_WRITING,"This is the release that arrives through language.
Drama feels deeply, but Writing gives those feelings structure — sentences that steady shaking hands, paragraphs that turn memory into meaning. Nothing is wasted; every feeling becomes ink, every fear becomes voice."
,,,,STORY,,,FALSE,,,,,,HARMONY,HARMONY_STORY_DRAMA_COLOR_YELLOW,Drama + Yellow – Harmony of Vulnerability & Hope,STORY_DRAMA+COLOR_YELLOW,"This is the gentle lift after the heaviness.
Yellow doesn’t erase Drama — it reminds it that intensity and optimism can coexist. The feelings are still real, still complex, but now there is warmth around them. A softness. A possibility."
,,,,STORY,,,FALSE,,,,,,HARMONY,HARMONY_STORY_DRAMA_MEDIA_MUSIC_POP,Drama + Pop / Dance – Harmony of Release & Expression,STORY_DRAMA+MEDIA_MUSIC_POP,"This is catharsis with rhythm.
Pop doesn’t trivialize Drama — it lets it move. Instead of holding everything inside, the body becomes the outlet: a sway, a breath, a step, a pulse. Emotion transforms from pressure into expression."
,,,,STORY,,,FALSE,,,,,,SOLO,SOLO_STORY_FANTASY,Fantasy – Solo Alignment,STORY_FANTASY,"This is the realm where imagination isn’t escape — it’s invitation.
Fantasy does not ask whether the world is ready; it asks whether you are willing to see more than what is visible. Possibility stretches beyond reason, yet feels undeniable — like remembering something you’ve never learned but somehow always known."
,,,,STORY,,,FALSE,,,,,,SYNERGY,SYNERGY_STORY_FANTASY_COLOR_PURPLE,Fantasy + Purple – Synergy of Imagination & Intuition,STORY_FANTASY+COLOR_PURPLE,"This is the dream before the doorway — the quiet belief that something more exists.
Purple gives Fantasy depth, mystery, and reverence. It invites curiosity without rushing answers. Here, intuition speaks louder than certainty, and the unknown feels sacred rather than intimidating."
,,,,STORY,,,FALSE,,,,,,SYNERGY,SYNERGY_STORY_FANTASY_ENV_NATURE_GARDENS,Fantasy + Gardens & Blooming Spaces – Synergy of Growth & Wonder,STORY_FANTASY+ENV_NATURE_GARDENS,"This is life unfolding with intention and enchantment.
Gardens soften Fantasy, grounding its wonder in roots, petals, and real earth. Growth becomes visible, transformation becomes tangible — every leaf another chapter, every bloom another revelation."
,,,,STORY,,,FALSE,,,,,,HARMONY,HARMONY_STORY_FANTASY_MEDIA_MUSIC_CLASSICAL,Fantasy + Classical – Harmony of Wonder & Structure,STORY_FANTASY+MEDIA_MUSIC_CLASSICAL,"This is magic with rhythm — possibility shaped with elegance.
Classical tempers Fantasy’s wild expansiveness, not by limiting it, but by giving it a path to bloom through. Dreams find sequence; visions find chapters. Nothing feels rushed — every idea unfolds with intention, like a spell spoken syllable by sacred syllable."
,,,,STORY,,,FALSE,,,,,,SOLO,SOLO_STORY_ROMANCE,Romance - Connection chosen with care.,STORY_ROMANCE,"Romance is not spectacle — it is attention.
It is the quiet moment when two lives decide to recognize each other.

Romance moves slowly enough to listen.
It studies the language of presence: patience, kindness, and the courage to be seen without disguise.

Here, love is not urgency.
It is willingness.

The willingness to stay curious about another heart.
The willingness to offer tenderness without guarantee.
The willingness to grow beside someone instead of ahead of them.

Romance teaches that connection is not found in intensity alone —
but in consistency, honesty, and care.

Not the fireworks.
The warmth that remains when the sky grows quiet.

Because real love does not rush to prove itself.

It simply shows up —
again and again —
until belonging becomes undeniable."
,,,,STORY,,,FALSE,,,,,,SYNERGY,SYNERGY_STORY_ROMANCE_COLOR_WHITE,Romance + White – Synergy of Vulnerability & Softness,STORY_ROMANCE+COLOR_WHITE,"This is affection without armor — gentle, patient, honest.
White gives Romance space — a quiet ease where feelings unfold naturally rather than rush forward. Nothing is demanded; everything is offered. Love becomes a conversation, not a chase.

Here, closeness isn’t urgency —
it’s comfort.
Here, connection isn’t performance —
it’s presence.

Together they remind you:
real love isn’t loud —
it’s steady."
,,,,STORY,,,FALSE,,,,,,SYNERGY,SYNERGY_STORY_ROMANCE_ENV_NATURE_GARDENS,Romance + Gardens & Blooming Spaces – Synergy of Nurture & Flourishing,STORY_ROMANCE+ENV_NATURE_GARDENS,"This is connection that blossoms slowly.
Gardens mirror Romance — roots form before petals show, intention before expression. Care becomes nourishment; patience becomes devotion. Nothing forced, nothing hurried — only growth through gentle consistency.

Together they teach that love doesn’t need perfection —
only willingness.
And with time, kindness becomes bloom,
and bloom becomes bond."
,,,,STORY,,,FALSE,,,,,,HARMONY,HARMONY_STORY_ROMANCE_COLOR_BLACK,Romance + Black – Harmony of Depth & Devotion,STORY_ROMANCE+COLOR_BLACK,"This is connection without spectacle — steady, intentional, quietly profound.
Black steadies Romance, removing habit, fantasy, and noise until all that remains is truth. There is no rush to define, no need to display — only presence, loyalty, and the quiet knowledge of being chosen.

Here, affection is not loud —
it is certain.
It doesn’t flare and fade —
it holds.

This harmony teaches that love isn’t made real by passion alone,
but by the willingness to stay —
through joy, tenderness, change,
and everything courage asks of the heart."
,,,,STORY,,,FALSE,,,,,,SOLO,SOLO_STORY_MYSTERY,Mystery/Thriller — Solo Alignment,STORY_MYSTERY,"This is the quiet pull of the unknown — subtle, undeniable.
Mystery/Thriller doesn’t rush toward answers; it circles them, listens to them, waits for them to reveal themselves. Every detail matters. Every silence holds meaning.

There is tension here, yes —
but not chaos.
Only presence.
Only awareness.
Only the steady unraveling of what has always been waiting beneath the surface.

Mystery/Thriller teaches that truth rarely arrives loudly —
it emerges in fragments:
a thought, a pattern, a moment when everything finally aligns.

Not because the world became clearer —
but because
you did."
,,,,STORY,,,FALSE,,,,,,SYNERGY,SYNERGY_STORY_MYSTERY_COLOR_WHITE,Mystery/Thriller + White – Synergy of Silence & Suspense,STORY_MYSTERY+COLOR_WHITE,"This is clarity with a shadow beneath it.
White quiets the noise without erasing the unknown — leaving space where intuition can speak. Nothing is rushed; everything is watched. The calm isn’t softness — it’s precision. A breath before a reveal, a pause before a truth.

Together they remind you that sometimes the most powerful move
is simply noticing.
Because in Mystery, what isn’t said
matters just as much as what is."
